gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000035773.6	Kiss1r	205.898033746062	4.54773862925871	0.266622528832776	17.0568430551157	3.1090977653975e-65	3.38711656031383e-63
ENSMUSG00000021696.9	Elovl7	314.397379192353	3.56032746886724	0.208861611405583	17.0463468365832	3.7207350269994e-65	4.03222483370997e-63
ENSMUSG00000038235.4	F11r	1196.5077043551	2.2192374102954	0.130621676154169	16.9898096214605	9.77057794382072e-65	1.05333954614138e-62
ENSMUSG00000041235.12	Chd7	262.841741156352	2.95022772008278	0.173799189998309	16.9749221507389	1.25921141960637e-64	1.35048793649908e-62
ENSMUSG00000074743.4	Thbd	2627.83168593191	-1.55523312679217	0.0918137569635109	-16.9389988845599	2.32039884263145e-64	2.47576987853754e-62
ENSMUSG00000028766.10	Alpl	186.200112793766	4.68636598524133	0.276850402018715	16.9274306667777	2.82442466439133e-64	2.99809057067878e-62
ENSMUSG00000030411.16	Nova2	268.211949608344	3.43310364428952	0.202906128345802	16.9196646364404	3.22260232566562e-64	3.4032982417833e-62
ENSMUSG00000034730.17	Adgrb1	373.996177943921	7.4310578677023	0.439644027737702	16.9024424281177	4.31650606867239e-64	4.53539893987055e-62
ENSMUSG00000029168.14	Dpysl5	543.041190334185	8.50154618677064	0.503180014358236	16.8956356456519	4.84464705578898e-64	5.06461360645334e-62
ENSMUSG00000029246.14	Ppat	918.603373276504	2.06311444139016	0.122119261841858	16.8942590241156	4.95904540740615e-64	5.15815481848743e-62
ENSMUSG00000001021.13	S100a3	204.316165372215	5.7813974791054	0.342503287203584	16.8798306326004	6.33262393878972e-64	6.55394914545042e-62
ENSMUSG00000003469.9	Phyhip	249.901049523357	6.54217533092696	0.389511841214209	16.7958317018895	2.61808601035791e-63	2.69610757852728e-61
ENSMUSG00000032561.15	Acp3	198.60994489491	4.81238592993047	0.286731483453279	16.7835979222512	3.2173844878027e-63	3.29686344123901e-61
ENSMUSG00000049493.13	Pls1	202.598496820439	4.76913315430007	0.285364678078873	16.7124157986432	1.06434839119687e-62	1.08526834233419e-60
ENSMUSG00000028518.8	Prkaa2	725.93598023853	2.60321250241835	0.155890904602917	16.6989376901059	1.33419059786892e-62	1.35374564633769e-60
ENSMUSG00000049969.3	Plekhf2	535.570841618173	2.171432155386	0.130074704798008	16.6937311813084	1.45581235392709e-62	1.4699443860457e-60
ENSMUSG00000003032.8	Klf4	4600.98392956368	1.96173234752428	0.117521114895829	16.6925947670183	1.48379353721108e-62	1.48880789629541e-60
ENSMUSG00000035834.11	Polr3g	556.369667643128	2.84446660299835	0.170404988103604	16.6923904907581	1.48887982285691e-62	1.48880789629541e-60
ENSMUSG00000021822.3	Plau	1650.39524831137	-1.49678765777722	0.0899361725504334	-16.6427769309158	3.41411326513654e-62	3.39753511899333e-60
ENSMUSG00000030739.18	Myh14	289.044056209928	7.05570508710647	0.423972644537447	16.6418875793372	3.46520483026964e-62	3.43187917616035e-60
ENSMUSG00000078695.8	Cisd3	448.243127698884	2.47973298353202	0.149015245826254	16.6408005421358	3.52868882078196e-62	3.47811094768409e-60
ENSMUSG00000025558.19	Dock9	2171.78224296662	1.87382347467606	0.112863436321372	16.602573302309	6.67661459822562e-62	6.54972727813611e-60
ENSMUSG00000006411.12	Nectin4	319.658559588947	7.31925442007754	0.441693462100936	16.5708914622896	1.13136017479367e-61	1.10462378575727e-59
ENSMUSG00000001420.13	Tmem79	213.648861821278	6.13919788596112	0.371468169729707	16.5268477523342	2.35122521547844e-61	2.28488313310742e-59
ENSMUSG00000006386.15	Tek	440.18834266841	2.67421091572545	0.16184027471748	16.523766537061	2.47450333338168e-61	2.3934460045639e-59
ENSMUSG00000030849.18	Fgfr2	1015.33885452718	-1.82703633499173	0.110581619573045	-16.5220616414003	2.54546154787805e-61	2.45062830602454e-59
ENSMUSG00000026205.8	Slc23a3	177.240231620946	5.38134579039607	0.326043064284748	16.5050153794908	3.37647043922473e-61	3.23562785284781e-59
ENSMUSG00000038879.8	Nipal2	227.237200096669	3.61587279362523	0.219514483728272	16.4721376567624	5.81777174500791e-61	5.54940356451238e-59
ENSMUSG00000032462.14	Pik3cb	577.686539436282	2.05028853102947	0.124472698627751	16.4717930408264	5.85101176996641e-61	5.55550883607958e-59
ENSMUSG00000028841.14	Cnksr1	187.763133124466	3.51552615264545	0.21380954510946	16.4423255792704	9.51947731262816e-61	8.99742743808631e-59
ENSMUSG00000025586.17	Cpeb1	603.277337988861	-1.91166795238237	0.116347672682515	-16.4306505519785	1.15414111590084e-60	1.08588940718325e-58
ENSMUSG00000039462.4	Col10a1	1720.6254098298	-1.92122462627164	0.116957525706818	-16.426686651081	1.23209698400996e-60	1.15398984036299e-58
ENSMUSG00000050106.17	Tmc8	183.32505492737	4.73651960037598	0.288502719427936	16.4175908281485	1.43138182832785e-60	1.33460236326838e-58
ENSMUSG00000027832.5	Ptx3	714.249853676885	-2.14170486446669	0.130504054878388	-16.4110216074319	1.59498891702274e-60	1.48047872616384e-58
ENSMUSG00000031488.14	Rab11fip1	308.946350591481	2.68789699997267	0.164024359789931	16.3871817784572	2.36141656837189e-60	2.18209649771115e-58
ENSMUSG00000046157.13	Tmem229b	247.060595018876	2.86767661167126	0.175134533561912	16.3741356621566	2.92635102843298e-60	2.69211288611264e-58
ENSMUSG00000027463.14	Slc52a3	205.398979349325	4.05969865096832	0.247965846096341	16.3720073343932	3.03051497579276e-60	2.77560307451037e-58
ENSMUSG00000026496.11	Parp1	2065.51234626765	1.65386391904436	0.101075746464692	16.3626188961373	3.53589156064951e-60	3.224203498409e-58
ENSMUSG00000001552.14	Jup	3759.82593776328	2.20954448969696	0.135268518786013	16.3345064285973	5.60843014981822e-60	5.09161823118804e-58
ENSMUSG00000031402.12	Mpp1	2899.16853551151	-1.42706100430985	0.087535325692535	-16.3026868640708	9.44473088958488e-60	8.53696439666015e-58
ENSMUSG00000062151.13	Unc13c	713.891306883202	2.25102517589176	0.138395292495483	16.2651860139334	1.74336867272082e-59	1.56895600681079e-57
ENSMUSG00000027478.15	Dnmt3b	219.856702627692	3.36912765575069	0.2074270001948	16.2424739912676	2.5253093397688e-59	2.26283021748374e-57
ENSMUSG00000000278.10	Scpep1	5172.75301485826	-1.35395686600642	0.0835280282781454	-16.2096112396883	4.31288124314714e-59	3.84794520913373e-57
ENSMUSG00000038530.11	Rgs4	281.50265415693	-3.15374512264107	0.194626672636568	-16.2040746004539	4.71937650992034e-59	4.19254825660262e-57
ENSMUSG00000041782.14	Lad1	868.091074780815	9.76530022357937	0.60266898191104	16.2034226361111	4.76968801180852e-59	4.21913556224036e-57
ENSMUSG00000029816.10	Gpnmb	1165.17404593821	-1.83166578033335	0.113328293251229	-16.1624756518027	9.276043907392e-59	8.1704184186854e-57
ENSMUSG00000046591.10	Ticrr	349.769395743798	2.45647495630474	0.152006438313279	16.160334940827	9.60384475265731e-59	8.42330434471414e-57
ENSMUSG00000052852.8	Reep1	552.051131898473	2.032905528023	0.125826387016965	16.1564324957443	1.02313896868061e-58	8.93584536401683e-57
ENSMUSG00000092416.2	Zfp141	736.098945503141	3.25519521558219	0.2015549162283	16.15041337863	1.1280319593127e-58	9.81056030496365e-57
ENSMUSG00000047250.13	Ptgs1	2116.70144922011	1.58746230506824	0.0984863897198403	16.1185957733249	1.88851902876381e-58	1.6355839069616e-56
ENSMUSG00000025408.15	Ddit3	701.770524458752	-1.79463885088704	0.111452609921655	-16.1022595356769	2.45956145346655e-58	2.12126927188767e-56
ENSMUSG00000031626.18	Sorbs2	334.125886866742	-2.51759939840231	0.156718501981275	-16.0644682444905	4.52730137683705e-58	3.88840710369918e-56
ENSMUSG00000006360.11	Crip1	631.625231413643	2.04476727987811	0.12752724291158	16.0339644549191	7.40069651508934e-58	6.33004203164604e-56
ENSMUSG00000050199.13	Lgr4	1364.64251749966	-1.56569809029584	0.0977676427649579	-16.0144813357106	1.01247460158597e-57	8.62436698692514e-56
ENSMUSG00000079037.9	Prnp	5967.66446005272	-1.45767274309495	0.0911878454605896	-15.9853841894415	1.61567764076112e-57	1.3706111264801e-55
ENSMUSG00000002831.14	Plin4	268.216550406202	-2.98234870379513	0.186695617664754	-15.9743905138174	1.92728994456719e-57	1.62828467602434e-55
ENSMUSG00000041119.12	Pde9a	165.525521624269	3.93999964030794	0.247332271085692	15.9299860993184	3.92444350941215e-57	3.3021161057448e-55
ENSMUSG00000030792.8	Dkkl1	605.521034710071	9.02280433937343	0.566425426352979	15.9293773188612	3.96283691061684e-57	3.32092150659344e-55
ENSMUSG00000003271.17	Sult2b1	174.056634568314	5.13737597455047	0.322816818912326	15.9142141102188	5.0497091961641e-57	4.21467462304035e-55
ENSMUSG00000036304.14	Zdhhc23	385.49264482329	8.00342981316304	0.503695203774226	15.8894302609847	7.50061850517234e-57	6.23515270837599e-55
ENSMUSG00000047153.4	Khnyn	1012.2394141324	1.88331820807163	0.11854345038516	15.8871553169115	7.77779230975631e-57	6.43970092078584e-55
ENSMUSG00000055926.3	Gm14137	201.393992580464	3.10554000634858	0.195875796518782	15.8546388147083	1.30576145272272e-56	1.07681100836285e-54
ENSMUSG00000085057.7	Gm13415	184.081772472608	3.82067625848775	0.241532814824686	15.8184562261693	2.32114483721737e-56	1.90656257879216e-54
ENSMUSG00000050069.3	Grem2	1376.30900803376	-2.06747199684783	0.130721625141392	-15.8158376214463	2.41970018247248e-56	1.97965905442679e-54
ENSMUSG00000035697.14	Arhgap45	263.022616346053	4.05404421024527	0.256724500110893	15.7914192392783	3.56468488938411e-56	2.90493750099849e-54
ENSMUSG00000038296.14	Galnt18	558.272079409703	-2.05505164445256	0.130247356704671	-15.7780679504481	4.4046531164408e-56	3.57536921008659e-54
ENSMUSG00000073599.10	Ecscr	318.894821552075	2.78256651374025	0.176612829777006	15.7551776802034	6.32812593666506e-56	5.11663588918086e-54
ENSMUSG00000024087.4	Cyp1b1	4486.16792648138	-1.43503399187711	0.0911077845649054	-15.7509481624458	6.76592075616843e-56	5.44933049540585e-54
ENSMUSG00000042331.13	Specc1	2715.73617943104	1.67256498545214	0.10621011561776	15.7476995079409	7.12255929254587e-56	5.71433545722507e-54
ENSMUSG00000050022.16	Amz1	208.969339872935	3.2887079962325	0.209099441548512	15.7279616429272	9.72930559024853e-56	7.77555584604457e-54
ENSMUSG00000026259.14	Ngef	406.011280923573	2.39390590402333	0.152304070230798	15.7179378095127	1.13973312481714e-55	9.07359075022695e-54
ENSMUSG00000035498.10	Cdcp1	312.703687045986	7.5484070334889	0.48099586379777	15.6932888650838	1.68114966754675e-55	1.33326118653449e-53
ENSMUSG00000054702.14	Ap1s3	192.299044029593	5.04245962153832	0.321597146630544	15.6794289824069	2.09125738040589e-55	1.65217314950464e-53
ENSMUSG00000021186.9	Fbln5	4745.54363531834	-1.6977891745687	0.108372765469825	-15.6661977500374	2.57531953010397e-55	2.02686459899704e-53
ENSMUSG00000042589.18	Cux2	154.931057663985	5.18353095333957	0.331197769098408	15.6508631306614	3.27744024357659e-55	2.56968695461333e-53
ENSMUSG00000074199.7	Krtdap	529.707938961797	8.82833216545538	0.564759805771231	15.6320121850731	4.4066472099408e-55	3.44200719239867e-53
ENSMUSG00000022122.15	Ednrb	187.207297026193	-3.08144506660301	0.197260153448731	-15.6212241181486	5.21938696733647e-55	4.06150717431946e-53
ENSMUSG00000027952.16	Pmvk	695.495366409259	2.36949397415386	0.151704430555961	15.6191481387209	5.39212187742184e-55	4.18020714384849e-53
ENSMUSG00000030110.13	Ret	364.276169821129	3.03138074425246	0.194216504052363	15.6082551225161	6.39624647238316e-55	4.94014573626339e-53
ENSMUSG00000022240.10	Ctnnd2	544.846831972266	1.89536735950509	0.121591500534545	15.5879921801492	8.7851588864978e-55	6.76000014095234e-53
ENSMUSG00000020646.17	Mboat2	671.101932974567	2.62911237351591	0.16871826247895	15.5828559095311	9.52044565291187e-55	7.29865572480084e-53
ENSMUSG00000035407.8	Kank4	224.341086556293	2.74702120186744	0.17654977363074	15.55947167405	1.37226952086254e-54	1.04814047277984e-52
ENSMUSG00000049858.8	Suox	1079.11936650342	1.66058359551371	0.107269216291123	15.4805232379713	4.69637525697385e-54	3.57390703838609e-52
ENSMUSG00000027401.9	Tgm3	370.907337654725	8.11844734582245	0.525120583718775	15.4601582903675	6.44399878940114e-54	4.88587292827158e-52
ENSMUSG00000009487.10	Otog	997.707918527582	10.2290859656837	0.662827453995818	15.4325019339773	9.89583800670229e-54	7.4756916387128e-52
ENSMUSG00000037681.13	Esyt3	148.584789741688	3.87574795336802	0.251417776660305	15.4155684806831	1.28633896546561e-53	9.6821564531537e-52
ENSMUSG00000021456.8	Fbp2	147.915090680033	5.05355286745558	0.328104108337672	15.4022846378219	1.57987369757169e-53	1.18484803137813e-51
ENSMUSG00000029053.16	Prkcz	164.979292100451	3.79203956723626	0.246882387681558	15.359700636594	3.04979630355292e-53	2.2789795554961e-51
ENSMUSG00000043068.6	Fam89a	150.360663398899	4.51431419027067	0.29420249369374	15.3442417621721	3.870553777937e-53	2.8818918219251e-51
ENSMUSG00000039405.7	Prss23	3469.80971117658	-1.74104797932743	0.11350528604528	-15.3389153931816	4.20156382831139e-53	3.11713869828736e-51
ENSMUSG00000025494.8	Sigirr	331.76056463421	7.78821775015998	0.509228976662679	15.2941370328166	8.36624244047192e-53	6.18474472411886e-51
ENSMUSG00000027315.13	Spint1	365.487415150122	8.09850290662192	0.529873680709689	15.2838368868881	9.79969929596213e-53	7.21864682302919e-51
ENSMUSG00000070639.5	Lrrc8b	868.179257540555	1.78778817454108	0.117339590172345	15.2360185672648	2.03924154393005e-52	1.49681775595064e-50
ENSMUSG00000021676.10	Iqgap2	375.201444538658	2.19139920489029	0.144307245051484	15.1856492313222	4.40183253326426e-52	3.21955942070802e-50
ENSMUSG00000028370.7	Pappa	2127.60675453993	-1.86954939129928	0.123294897189679	-15.1632341152216	6.19425601528796e-52	4.51460934015653e-50
ENSMUSG00000076441.9	Ass1	1840.07474789846	-1.3272866222808	0.0876081319334664	-15.1502673666048	7.54590029930609e-52	5.48044176474866e-50
ENSMUSG00000030747.5	Dgat2	460.275865202817	2.71096057832114	0.17899675855188	15.1453054248209	8.13757006141952e-52	5.88949519934694e-50
ENSMUSG00000050390.12	Nhsl3	2341.36183022038	1.81875782912917	0.120371718527191	15.1095111989975	1.4017568405018e-51	1.01097438472289e-49
ENSMUSG00000054499.9	Dedd2	393.766922324743	2.39609951250774	0.158836851851238	15.0852871017103	2.02392347834069e-51	1.45462472493659e-49
ENSMUSG00000035258.15	Abi3bp	1104.44413713795	-2.5918443098028	0.171995441418445	-15.0692616526803	2.57979972856835e-51	1.84772576407046e-49
ENSMUSG00000021792.15	Prxl2a	584.71098668157	2.39856602443184	0.159728508185769	15.0165180384846	5.72363471361414e-51	4.08529361852066e-49
ENSMUSG00000020589.17	Cyria	741.305563820197	2.63530943879243	0.175663713702869	15.0020136956115	7.12251964759699e-51	5.06628983455705e-49
ENSMUSG00000005125.13	Ndrg1	1556.34375859659	2.0720086177082	0.138409066132639	14.9701798849114	1.15009751655928e-50	8.15269469015775e-49
ENSMUSG00000050359.7	Sprr1a	198.487515302345	6.50891725562192	0.435365009911537	14.9504831748984	1.5462321999665e-50	1.09233652925279e-48
ENSMUSG00000048826.7	Dact2	149.0236356752	4.96138824921111	0.331959312603032	14.9457721499264	1.65956336402835e-50	1.16841163510282e-48
ENSMUSG00000018470.8	Kcnab3	196.250763699237	3.61867234142845	0.242308970665173	14.9341245249595	1.97652893771255e-50	1.38685330446482e-48
ENSMUSG00000079259.2	Trim71	162.727799706072	5.58639744853036	0.374450027602146	14.9189398764471	2.48185123792387e-50	1.73553509370899e-48
ENSMUSG00000070000.13	Fcho1	154.450411986644	4.81453531450924	0.323485004328386	14.8833338488289	4.2289065924433e-50	2.947277358821e-48
ENSMUSG00000025232.8	Hexa	2590.62282611195	-1.20481487203743	0.0811793961535809	-14.8413874594247	7.91027992021531e-50	5.49445919693076e-48
ENSMUSG00000035246.16	Pcyt1b	314.993417490007	2.24047424785442	0.15194931339969	14.7448790502991	3.31913901008082e-49	2.29775446052384e-47
ENSMUSG00000020467.15	Efemp1	8850.1798554686	-1.48380879993858	0.100808945780419	-14.7190191153333	4.86668111571275e-49	3.35784774713794e-47
ENSMUSG00000070643.11	Sox13	193.101556118062	2.8326557633245	0.192914944114349	14.6834439204744	8.23019223683224e-49	5.65969266146812e-47
ENSMUSG00000059336.14	Slc14a1	555.665902835187	2.08389835360383	0.142205815554469	14.6541007867968	1.2682452266912e-48	8.69251918784143e-47
ENSMUSG00000041147.10	Brca2	484.553990346257	2.04209806617113	0.13942122337749	14.646967059255	1.40864696199162e-48	9.62296484035136e-47
ENSMUSG00000022602.14	Arc	576.54368346932	2.17406442693363	0.148885692467408	14.6022387437232	2.71772184897634e-48	1.85046462341978e-46
ENSMUSG00000020333.17	Acsl6	172.689121107806	5.82809729997606	0.400310394219829	14.5589457184456	5.12419709506548e-48	3.47756575969706e-46
ENSMUSG00000040687.16	Madd	369.80388405943	1.97239099268214	0.13580121140113	14.5241045520286	8.52490074505602e-48	5.76656603012793e-46
ENSMUSG00000037995.15	Igsf9	165.641962191923	3.8220463311749	0.263230599589333	14.5197645605705	9.08216445707351e-48	6.12350886309331e-46
ENSMUSG00000003644.17	Rps6ka1	408.92839923952	2.28779468965915	0.157573066949221	14.518944981863	9.19139958052347e-48	6.1770383090018e-46
ENSMUSG00000062380.4	Tubb3	972.150374869899	2.22272043816832	0.153237749659629	14.5050448933465	1.12563811332211e-47	7.54031822254184e-46
ENSMUSG00000049709.4	Nlrp10	301.343842946185	7.81538072643447	0.538958644416129	14.500891315884	1.19586888607496e-47	7.98493228156952e-46
ENSMUSG00000020892.10	Aloxe3	132.121958183293	3.92905531412643	0.271644400210918	14.4639657989479	2.04658000399814e-47	1.36212731520121e-45
ENSMUSG00000036356.15	Csgalnact1	921.544387841364	-1.67428221316104	0.115775938497529	-14.461400485186	2.1243102197781e-47	1.40933003971753e-45
ENSMUSG00000026288.14	Inpp5d	150.177550383302	5.70688768944233	0.394733521783759	14.4575704228349	2.24586396124616e-47	1.48521208095317e-45
ENSMUSG00000040943.12	Tet2	1576.13591535305	1.73817844719478	0.120349703031242	14.4427315017434	2.78579204845005e-47	1.83640476467731e-45
ENSMUSG00000019590.16	Cyb561	227.187303560022	2.94933390377547	0.20542674044034	14.3571080252428	9.61566492266841e-47	6.31856026140677e-45
ENSMUSG00000047139.9	Cd24a	4127.4849326928	1.67644455774569	0.116997599423381	14.3288799599991	1.44431158787999e-46	9.46069796124299e-45
ENSMUSG00000051048.17	P4ha3	1347.6156498204	-1.56638601127533	0.109461716672015	-14.3098980986088	1.8979121930846e-46	1.23927080393243e-44
ENSMUSG00000037362.8	Ccn3	996.689920685802	-1.79110269481766	0.125363186812762	-14.2873098582982	2.62557364073941e-46	1.70901725753664e-44
ENSMUSG00000034203.8	Chchd4	418.08206941542	2.12728603487523	0.149381063649055	14.2406673437064	5.123543396969e-46	3.32452115278562e-44
ENSMUSG00000050240.16	Hic2	232.269279576935	2.53667722669784	0.178258508565509	14.2303290154906	5.94016411022844e-46	3.84235802867558e-44
ENSMUSG00000027358.6	Bmp2	153.726433156754	3.14172930539223	0.220812453594992	14.2280439995232	6.13745227686945e-46	3.95760513018445e-44
ENSMUSG00000020023.18	Tmcc3	824.1934064016	1.72241817650062	0.12108920759458	14.2243740025739	6.46805436463674e-46	4.15783407744148e-44
ENSMUSG00000032013.6	Trim29	138.974241884276	5.68200866088973	0.401172811437968	14.1634938831549	1.54136171869432e-45	9.87759944744697e-44
ENSMUSG00000031150.13	Ccdc120	282.189509344702	2.61405875558729	0.184577529190695	14.1623889270216	1.56579384698654e-45	1.0003199641597e-43
ENSMUSG00000025227.14	Mfsd13a	144.384944689013	3.7075605058137	0.261951087614996	14.1536366180808	1.7734386743109e-45	1.12948944983266e-43
